,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT,Lat_from,Lon_from,Lat_to,Lon_to,network_node_id_ori,network_node_id_dest,driving_dist,driving_time,Walk_to_start_time,Walk_from_end_time,In_vehicle_time
2500,62,55.0,1.0,1.0,2,8940.232278157207,620386.0455849917,4411659.674300999,621243.7055522674,4402761.671365982,Magalia,Paradise,39.84642716301091,-121.59283476256982,39.766157752663965,-121.58445753474176,86430611.0,86373049.0,11041.019999999995,12.891666666666667,7.727045749858885,14.122978104219223,
2501,62,57.0,1.0,1.25,25,15424.867633499282,620607.7411845273,4410429.159420949,613831.7028372439,4396535.438701551,Magalia,Paradise,39.83531206581963,-121.59047082273666,39.711096265053754,-121.6720484259112,86468546.0,86510293.0,18103.777000000002,20.11833333333333,6.912230974428435,54.71955472977381,
2502,62,60.0,5.0,8.153846153846153,318,2008.033015780335,620869.5240953276,4412375.545269469,620021.8015177978,4412689.608560379,Magalia,Magalia,39.852806541668656,-121.58705289322468,39.85575567882802,-121.59690222681468,86487196.0,86502373.0,1425.616,1.9166666666666665,16.967275946934407,11.192540336484198,
2503,62,61.0,4.0,7.315789473684211,278,964.9066187876858,620642.5519618602,4411323.042475259,619897.8403603068,4410956.550626311,Magalia,Magalia,39.843358612453294,-121.58989941292224,39.8401629572038,-121.59866844703545,86436939.0,86432442.0,1110.069,1.3866666666666667,8.962239611553203,1.071444260316281,
2504,62,64.0,3.0,3.085714285714286,108,2272.783999237925,620628.24276834,4410499.248733394,620400.9981885842,4408441.213502833,Magalia,Magalia,39.83594047211452,-121.59021838142816,39.81743526657725,-121.59325162386358,86443877.0,86444315.0,2685.9059999999995,3.146666666666667,7.3689331851821125,2.1670393761303592,15.666666666666666
2505,62,65.0,1.0,1.2666666666666666,19,3946.059533358786,620495.9386537966,4411219.501052387,620387.9773164834,4407596.09278091,Magalia,Magalia,39.84244679642629,-121.59163163586281,39.809824793781736,-121.59355889877459,86499245.0,86557762.0,4606.551999999999,5.33,6.840679854876507,6.709348893513861,
2506,62,67.0,8.0,15.615384615384617,609,1312.5458992759611,620674.3034944448,4411523.10728101,620064.6691356257,4410723.737435513,Magalia,Magalia,39.845156146941804,-121.58949151860277,39.83804236192066,-121.59676184001825,86436945.0,86432431.0,1416.301,1.8,10.642914451067636,0.9252918862920796,
2507,62,68.0,2.0,2.1923076923076925,57,3856.05713368747,620219.9717984948,4411632.056644516,619892.8494899615,4407932.466415557,Magalia,Magalia,39.84620192971207,-121.59478048362183,39.812924605606064,-121.5992801288345,86430629.0,2993098845.0,4636.154,5.4266666666666685,5.746741364945995,8.699726456499974,8.183333333333334
2508,62,69.0,2.0,3.592592592592593,97,1592.0464556335291,620221.050510651,4410506.697830072,618806.9451645148,4410758.423859986,Magalia,Magalia,39.83606529329346,-121.59497451782407,39.838531644425224,-121.61145092355075,86552000.0,86614173.0,3767.7309999999993,4.6450000000000005,3.2328472362469123,14.050425257082372,0.5666666666666667
2509,62,74.0,1.0,1.0,1,10906.518378393796,620590.6809209543,4411146.7216539895,622455.4108438656,4400400.795660719,Magalia,Paradise,39.84177780214284,-121.59053799995016,39.7447190847386,-121.57075445188089,86532837.0,86541170.0,12387.696,14.366666666666664,7.537306850052385,38.95962208042192,
2510,62,76.0,1.0,1.1428571428571428,8,11110.438568063464,620598.4990460464,4411424.899383015,616967.8973439683,4400750.1781960735,Magalia,Paradise,39.844282326382476,-121.59039540343954,39.74863703979014,-121.63472265766325,86436945.0,5375953915.0,15017.935,17.514999999999993,9.206059448858179,3.643729684227249,28.65
2511,64,1.0,3.0,3.3783783783783785,125,22440.140505576048,620322.2682232147,4408675.2631179,599960.0833826708,4399468.688985264,Magalia,Chico,39.81955458527017,-121.59412826892779,39.7392580192024,-121.83339464042406,86478079.0,86481930.0,32881.25699999999,28.596666666666668,3.0406480208550106,3.0053181233534825,
2512,64,2.0,1.0,1.2105263157894737,23,34765.674610782706,620516.5250905554,4408277.599080392,623651.5279238747,4374006.938882837,Magalia,Oroville,39.81594516100428,-121.59193228748033,39.50680290073657,-121.56172949957399,86432289.0,86462947.0,40734.019,30.86333333333334,2.113494094234221,1.6598621233878752,
2513,64,5.0,1.0,1.0,4,52481.31712328954,620575.2386268834,4408370.451191699,612257.5152959481,4357487.108615255,Magalia,Gridley,39.81677318746469,-121.59122941811938,39.359550486651905,-121.69700223508066,86432289.0,86438111.0,61122.037,44.576666666666625,2.186226128840943,8.190779687480234,
2514,64,7.0,1.0,2.0,6,29962.30862792264,620235.5301822107,4409604.219282432,637602.2046899165,4385188.270501804,Magalia,Berry Creek,39.82793430456267,-121.59497099990111,39.60539245694915,-121.39719999996876,86525342.0,86424772.0,74925.95199999995,66.31333333333333,1.521955892086806,121.05602513778302,
2515,64,10.0,1.5,2.083333333333333,50,23658.038390316426,619890.5448664073,4408462.967687287,622328.3223167701,4384931.4522897545,Magalia,Butte Valley,39.817703363521325,-121.59921002814768,39.60539706003567,-121.57510376426355,86583777.0,86380588.0,28872.198999999993,26.62999999999999,7.856959601132102,93.62406021413335,
2516,64,13.0,1.0,1.0,1,22297.8643644607,620446.2504430503,4408608.479734211,599964.8817594674,4417423.710421098,Magalia,Cohasset,39.81893548328516,-121.59269231714735,39.90100000094173,-121.83059999998068,86432291.0,8447565685.0,53321.41399999998,44.67333333333333,1.3666182769200903,125.46307180830449,
2517,64,14.0,2.0,2.875,46,15223.373826232397,619837.2593547163,4408754.75406496,634068.8020018953,4408990.929341802,Magalia,Concow,39.82033911062219,-121.59977908786523,39.82034068177673,-121.43349981588698,86491779.0,86384889.0,30601.195999999996,41.47,8.76120282169588,147.7494159643611,
2518,64,15.0,1.0,1.375,11,21870.03603481952,620018.2758122254,4408888.209876164,603392.7310979582,4394252.673114045,Magalia,Durham,39.8215156560312,-121.59764018436708,39.6918613966627,-121.79415998909738,86475332.0,86474840.0,31796.134000000005,28.789999999999996,7.445102155507641,29.727667027755306,
2519,64,17.0,1.0,1.5714285714285714,11,6808.131411825198,619827.1857863206,4409010.236568914,613031.1184842561,4409415.356978781,Magalia,Forest Ranch,39.82264176008334,-121.59985004546463,39.8272220009298,-121.67916999997742,86502423.0,86455904.0,22476.891,24.83166666666666,8.164666013501108,81.94798286610052,7.533333333333333
2520,64,19.0,1.5,1.5,3,32984.17071229238,620586.57760248,4408083.802722013,632342.8470549592,4377265.859147881,Magalia,Kelly Ridge,39.814189632976806,-121.59114970118685,39.53486253107477,-121.46002001035473,86432281.0,86583430.0,50601.55899999999,41.836666666666666,0.4342050515684595,8.556828397934362,
2521,64,22.0,11.0,11.914285714285716,417,38572.0263694038,619849.8828916216,4408754.75406496,631591.0521489093,4372017.176936455,Magalia,Oroville East,39.820337330691544,-121.59963163147711,39.487701416882004,-121.46980285641779,86491779.0,86387181.0,51807.63299999999,44.42500000000001,8.617217694917855,22.903666199377046,
2522,64,23.0,1.0,1.0,1,44069.63756675783,620817.471293348,4408712.508353523,619045.0587761216,4364678.527053461,Magalia,Palermo,39.81981982074856,-121.58833699248494,39.42342300086629,-121.61695999997731,86597727.0,86375929.0,50747.77400000001,37.015,3.579367614343788,17.465475397109024,
2523,64,24.0,4.0,6.157894736842105,234,43388.34530130192,619890.5448664073,4408462.967687287,637890.8015403633,4368984.628466181,Magalia,Rackerby,39.817703363521325,-121.59921002814768,39.45940000087171,-121.39719999996937,86583777.0,86453777.0,64985.23099999998,56.360000000000014,7.856959601132102,90.06783935613926,
2524,64,25.0,1.0,1.0,1,47932.89795176234,620815.2286904394,4408669.753384028,598237.2240623072,4366387.411761713,Magalia,Richvale,39.81943503083572,-121.58837106918881,39.44144100086918,-121.85839999998274,86597727.0,86505568.0,60740.973,54.48833333333333,3.319003222085115,152.076109325657,
2525,64,27.0,1.0,1.0,1,38556.73486726842,620127.8995538885,4409140.053430005,625337.5560848231,4370936.895413232,Magalia,South Oroville,39.823768616651854,-121.59631347653767,39.47890472499593,-121.54270172116627,86432325.0,86621963.0,45496.16599999997,35.95333333333333,5.892549463731498,6.914956330718038,
2526,64,28.0,1.0,1.0,10,11781.45434635158,620534.3321740169,4408277.599080392,625610.6789771458,4418723.873247765,Magalia,Stirling City,39.815942636297756,-121.59172429568414,39.909297836583825,-121.53042596403154,86432289.0,86483434.0,18188.182,19.58,2.0224459962003216,109.04861062082782,
2527,64,29.0,4.0,4.419354838709677,137,35340.89094380998,620052.8259117145,4408442.364377067,613786.8604073067,4373666.619610336,Magalia,Thermalito,39.817494877557614,-121.59731825962791,39.50510000087896,-121.67649999997856,86452699.0,86493137.0,45823.424,34.638333333333335,6.000920049909257,82.8176274643,
2528,64,32.0,1.0,1.2352941176470589,21,6431.338326854095,620180.7363544633,4408616.735483274,619674.8338557876,4402153.79600236,Magalia,Paradise,39.81904742856298,-121.59579222195048,39.76090424883616,-121.60287992306216,86478073.0,86435611.0,8967.121000000003,9.865000000000002,4.408441891312935,2.580677725034588,
2529,64,33.0,2.0,2.2,11,6793.625674190296,619859.9373973999,4408317.636095061,619348.3636119391,4401543.299074876,Magalia,Paradise,39.816398621533494,-121.59959411618624,39.75545100091831,-121.60680099997575,86440370.0,86430226.0,9501.822000000002,10.408333333333333,8.612938601437596,2.994394853407033,15.9
2530,64,34.0,2.0,2.392857142857143,67,6297.494479278292,620192.1837490408,4408603.188965773,618766.7772386873,4402421.908514852,Magalia,Paradise,39.81892379139818,-121.59566099096999,39.76344638536157,-121.61342947330978,86478073.0,86457852.0,9047.713,10.051666666666664,4.248210425105544,4.626784660476535,
2531,64,35.0,1.0,1.2307692307692308,16,6406.795516705724,619977.0831687166,4408638.001945671,618242.8626225662,4402470.384262141,Magalia,Paradise,39.819267754081935,-121.59816716902543,39.763955934205626,-121.6195356418685,86583777.0,5386874183.0,10628.812999999998,11.921666666666662,6.836493487875647,3.4817260348571986,
2532,64,36.0,1.0,1.1538461538461535,15,6476.665785303826,620191.38103939,4408561.939322394,617046.2160501599,4402933.228504336,Magalia,Paradise,39.818552353986284,-121.59567793123364,39.76829035385731,-121.63342008438025,86478073.0,86510330.0,10186.827999999998,11.625,4.214510882338204,13.887907745452294,18.366666666666667
2533,64,37.0,2.0,2.303030303030303,76,7022.540866066972,619844.5977240289,4408626.317226881,618096.2876874703,4401760.929363512,Magalia,Paradise,39.819181195646905,-121.59971685265972,39.75758581391574,-121.6213738682826,86583777.0,86386569.0,11879.802999999998,13.47833333333333,8.379448387709393,3.5036771534122306,
2534,64,38.0,1.0,2.294117647058824,39,8181.717708719297,620152.1192539275,4408826.475750275,619015.0892324878,4400747.306654072,Magalia,Paradise,39.82094068301175,-121.59608804343166,39.74832769724083,-121.6108344134587,86475332.0,86462251.0,11032.202999999998,11.911666666666665,5.714211124397522,5.5883397252627,17.983333333333334
2535,64,39.0,1.0,1.0,3,9080.513667982726,619719.7804293574,4408707.496727996,616640.2331614832,4400165.12486186,Magalia,Paradise,39.81993000092859,-121.60115999997532,39.743412000339404,-121.63864995078373,86448275.0,8162568268.0,13337.731,14.99833333333333,9.989268660938249,3.5487454976081785,23.166666666666668
2536,64,40.0,1.0,1.0,1,8036.054846139828,620453.9055036602,4408738.205266139,620497.2748433105,4400702.267449645,Magalia,Paradise,39.82010288303662,-121.59257905925016,39.74771370091707,-121.59354719997536,86432304.0,86551599.0,10717.739000000001,12.329999999999998,2.4814608319718388,15.688411420916992,
2537,64,41.0,2.5,3.642857142857143,102,2125.987453777743,620683.8018622578,4408712.524290129,621569.3302243417,4406724.062428757,Magalia,Magalia,39.819838954088915,-121.58989837259956,39.801802040882976,-121.5799232644384,86597727.0,86413439.0,3476.0199999999995,4.118333333333332,2.370191221222436,6.004122948688724,23.866666666666667
2538,64,42.0,1.0,1.0,3,4899.793915890123,620503.4059692309,4408365.306098134,621868.7319210522,4403906.0881204605,Magalia,Paradise,39.816737029725616,-121.59206939987257,39.77637672516503,-121.57695007321675,86432289.0,86470952.0,6210.652,6.741666666666669,2.276854319919223,13.732232650076835,
2539,64,43.0,1.0,1.2,6,7385.311818282757,620062.0491962271,4408382.987144947,617758.119068376,4401813.925930814,Magalia,Paradise,39.81695874151444,-121.59722140186788,39.7581100009188,-121.62531099997653,86452699.0,86422246.0,10029.143,11.293333333333337,6.089513325944888,2.0682631714639403,
2540,64,44.0,1.0,1.0,1,7839.436613940994,620509.9898496536,4408386.51739916,622177.7327148274,4400726.53044358,Magalia,Paradise,39.81692715423296,-121.59198859792463,39.74769296283541,-121.57393394546324,86432289.0,86509510.0,9452.335000000001,10.136666666666668,2.0129609792988155,34.93369788848239,
2541,64,46.0,1.0,1.25,15,8063.716683756527,620426.7227339664,4408712.516321826,619802.8880238708,4400726.700348801,Magalia,Paradise,39.819875345307736,-121.5929013011086,39.74803168906512,-121.60164540501151,86432304.0,86498533.0,10654.684000000005,11.748333333333335,2.38707720616925,8.451263327981302,
2542,64,47.0,1.0,1.5454545454545454,17,7080.482333169158,620351.0376111919,4408575.8040038375,622379.0245106702,4401818.599796686,Magalia,Paradise,39.81865464763879,-121.59381047883288,39.75750076346885,-121.57138191639926,86444315.0,86641328.0,8543.378999999999,9.226666666666668,2.3344380260733035,31.682308606088764,
2543,64,48.0,1.0,1.3529411764705883,23,4090.931227212557,619895.3333481015,4408277.599080392,619491.5244825904,4404206.646279644,Magalia,Paradise,39.81603300092798,-121.59918799997526,39.77942100092213,-121.60464599997556,86440370.0,86431970.0,7009.503999999999,7.756666666666666,8.39028292149185,2.767131093695538,
2544,64,49.0,1.0,1.84,46,3883.6008434405753,620247.0763756102,4408728.827895846,620256.0331645249,4404940.931803201,Magalia,Paradise,39.82004770381153,-121.59499675086911,39.78592735767369,-121.59558654234978,86478079.0,86486053.0,6038.294,6.671666666666666,4.13351210334717,8.79662731914478,9.5
2545,64,50.0,1.0,1.3076923076923077,17,4858.317343618714,620188.1546350323,4408654.095380867,619708.8343983591,4403718.922939056,Magalia,Paradise,39.81938289415531,-121.59569871960124,39.774997316638505,-121.60219797921503,86478073.0,86418848.0,7567.980999999998,8.65,4.423799116178666,3.903409539133247,
2546,64,51.0,1.0,1.0,12,6095.357145516014,620815.210761487,4408669.763062052,617687.874863961,4403437.827577412,Magalia,Paradise,39.81943512055741,-121.5883712768304,39.77274711931334,-121.62583999762167,86597727.0,86454120.0,9391.778,10.639999999999997,3.318855467684696,12.969640382830725,
2547,64,52.0,1.0,1.2,18,4841.621902149673,620180.7363544633,4408638.001945671,620733.9673011771,4403786.721752849,Magalia,Paradise,39.819238983515106,-121.59578832257579,39.775463240693426,-121.5902187623205,86478073.0,86556927.0,8452.169,9.716666666666667,4.460242382644651,2.19109937911928,
2548,64,53.0,1.0,1.1666666666666667,7,3745.761869852217,620472.2069492517,4408597.129569221,621245.5357809274,4404935.595184851,Magalia,Paradise,39.81882956975703,-121.59239121070885,39.78573888280751,-121.58403490172256,86432291.0,86473648.0,5323.858,5.8083333333333345,1.0324535373339574,4.910997686997009,9.5
2549,64,54.0,1.0,1.0,3,5789.259885856781,620400.9981885842,4408546.649339464,621485.8069523324,4403051.297496958,Magalia,Paradise,39.81838496561391,-121.59323225713477,39.768732026804216,-121.58157822733862,86444315.0,86507966.0,7266.919,7.925000000000002,1.7238083364978676,14.653801639031535,
2550,64,55.0,1.0,1.0,4,5673.5343004311335,620064.0209811749,4408293.612721991,621011.0998704254,4402686.080776388,Magalia,Paradise,39.816153433431886,-121.59721473995167,39.76550996193984,-121.58718638980714,86421668.0,86592364.0,8579.454,9.961666666666664,6.4984780066434,12.43558289378011,
2551,64,56.0,1.0,1.0,2,7269.103187351887,620453.9055036602,4408738.205266139,619898.7736039944,4401490.330424342,Magalia,Paradise,39.82010288303662,-121.59257905925016,39.75489659758331,-121.60038731215623,86432304.0,86541651.0,9902.308000000005,10.770000000000003,2.4814608319718388,7.744856596842129,15.9
2552,64,57.0,1.0,1.5714285714285714,11,9370.366952411914,619955.1872978348,4408316.5426297495,617503.1632139486,4399254.8255699165,Magalia,Paradise,39.8163753366417,-121.5984817597037,39.73509382973174,-121.62874363129286,86440370.0,3344709328.0,12819.591,15.016666666666662,7.556219749997345,17.558686885941622,
2553,64,60.0,2.0,1.6551724137931034,48,6152.223042617608,620530.6677821551,4408457.754162573,619883.2639173989,4414944.970851113,Magalia,Magalia,39.8175658776873,-121.59173397174689,39.876090001266114,-121.59810784417189,86475205.0,86567477.0,9824.466,11.241666666666665,1.1322412747338462,36.12557632127923,
2554,64,61.0,24.0,24.487179487179485,955,302.4317888494565,619826.555795768,4409000.637599427,619828.1828014653,4409303.065011808,Magalia,Magalia,39.822555387313066,-121.5998591598373,39.8252792367693,-121.59978485104949,86466344.0,86540098.0,382.921,0.515,8.272114130821508,5.180581994795866,
2555,64,62.0,3.0,3.684210526315789,140,2326.920032042426,620514.3873304927,4408270.403191431,620406.8336022702,4410698.203989389,Magalia,Magalia,39.81588064808997,-121.59195857999947,39.837763940165395,-121.59276867247969,86432289.0,86475006.0,2931.592,3.2366666666666664,2.050731498577319,4.967392891904369,
2556,64,65.0,2.0,3.034482758620689,88,1864.036230520232,620520.5032296898,4408323.113751205,620091.0431031572,4406845.59114399,Magalia,Magalia,39.81635456413781,-121.59187745386848,39.80310671804112,-121.59716429438963,86432289.0,86473695.0,1628.1029999999998,2.1350000000000002,2.5871265445637173,14.03740475501558,5.783333333333333
2557,64,67.0,4.0,6.135135135135135,227,2126.2296685652577,620817.2135716161,4408712.524290129,620064.6691356257,4410701.027116169,Magalia,Magalia,39.819820000928566,-121.58833999997493,39.83783780219015,-121.59676600402067,86597727.0,86432431.0,2503.2290000000003,2.7300000000000004,3.576849975516859,0.9046310506990004,4.016666666666667
2558,64,68.0,25.0,34.23076923076923,1335,1730.246703546644,620729.5734004525,4408712.524290129,619561.1827181618,4408085.379219867,Magalia,Magalia,39.81983245390424,-121.58936371837302,39.814348661541125,-121.60312605276643,86597727.0,86452741.0,1254.68,1.6900000000000002,2.7411432154382935,12.35042404801859,20.016666666666666
2559,64,69.0,2.0,2.625,84,2794.6851461115807,620563.5789592592,4408353.821539046,618759.3753108969,4410669.765912209,Magalia,Magalia,39.816625051978335,-121.59136866647539,39.83773971867258,-121.61202281886304,86432289.0,86614173.0,5924.616,6.840000000000002,2.3660284086957692,14.608255937144595,
2560,64,76.0,1.0,1.2352941176470589,21,8621.28214287558,620508.0611293553,4408510.051839723,616871.7563273173,4400693.1603108775,Magalia,Paradise,39.81804014691256,-121.59198841543191,39.74813663541305,-121.63585467035766,86432291.0,5375953915.0,11888.197000000002,13.28,0.6688364109061948,3.670458446875698,
2561,65,1.0,6.0,8.756756756756756,324,21707.262355506005,620307.0066669895,4406961.133113327,599623.6250839493,4399277.268722761,Magalia,Chico,39.80411692709921,-121.5946210525204,39.73757303024985,-121.83734956543849,86508954.0,86481928.0,33174.35799999999,29.565,12.711150129308386,1.6051686221117942,
2562,65,2.0,1.0,1.4,14,33696.10042233263,620070.7608748657,4406666.695742141,624054.4721914597,4373954.856337562,Magalia,Oroville,39.801498198410115,-121.59743389742769,39.50627568674046,-121.55705369244747,86461386.0,86370592.0,42774.442999999985,33.58666666666667,13.353160525978634,1.8655044838761605,
2563,65,10.0,1.0,1.2,18,17367.464515675478,619903.1930279764,4406675.059320457,616361.9562892799,4389758.626878096,Magalia,Butte Valley,39.801597172414915,-121.59938920512569,39.64971099125559,-121.64373319383822,86477477.0,10686935541.0,23811.18999999999,21.448333333333338,15.262418513049914,127.51374728117453,15.833333333333334
2564,65,13.0,2.5,3.8333333333333335,69,22734.253815848544,620351.7505747126,4407362.802088676,599964.8817594674,4417423.710421098,Magalia,Cohasset,39.80772858395478,-121.59402481466466,39.90100000094173,-121.83059999998068,86456213.0,8447565685.0,53661.41399999999,45.25500000000001,9.469399006460467,125.46307180830449,
2565,65,14.0,1.0,1.2,6,10168.74661647642,621269.6218123364,4407598.8411383685,627412.1858720336,4407303.86648038,Magalia,Concow,39.809724261458214,-121.58326146977842,39.80616915733952,-121.51158020807422,86421154.0,86606614.0,20541.142,27.986666666666665,6.104369871406441,68.5575452433946,0.9833333333333333
2566,65,15.0,1.5,1.5,3,25951.81529553164,620389.856106551,4406209.003587822,600666.1127862311,4390447.211053606,Magalia,Durham,39.79733047626759,-121.593791534278,39.65790605963676,-121.82653369523179,86603863.0,86391200.0,37513.289000000004,36.63666666666666,8.730929821562862,30.698275946083914,
2567,65,17.0,1.0,1.0,2,9398.41035173622,619809.3254346848,4406480.64967783,613518.5883491609,4412808.823102166,Magalia,Forest Ranch,39.79985927128956,-121.60052088510925,39.85772409545452,-121.67288666635405,86611301.0,86514576.0,23305.567000000003,25.206666666666663,15.7951618417571,71.14475581784413,
2568,65,19.0,1.0,1.0,1,31091.69893701088,619954.0518554965,4405500.47217738,630959.2560821325,4376421.627242965,Magalia,Kelly Ridge,39.791010000923954,-121.59900999997537,39.527470404405086,-121.47628077815881,86561359.0,86427784.0,44274.161,35.26,13.654119494550738,10.714287880333375,
2569,65,22.0,4.0,3.333333333333333,30,36021.49427758333,619954.0501182359,4406554.375679435,628165.6438615584,4371584.815158527,Magalia,Oroville East,39.80050295383629,-121.5988173681306,39.4843242101226,-121.50970531573817,86611301.0,86527072.0,47863.94899999995,39.516666666666666,14.282888629592346,21.620763982263878,
2570,65,23.0,1.0,1.0,1,43604.68257830241,619772.2216010119,4406554.375679435,620107.8408593922,4362950.984727952,Magalia,Palermo,39.800528578099225,-121.60094070955078,39.40771380086387,-121.60492649997701,86456123.0,86545959.0,53312.52200000001,39.21833333333334,16.38917141359518,33.39266110388906,
2571,65,24.0,1.0,1.0,3,42452.66488137112,620243.4743733157,4407595.613487712,637890.629074504,4368984.647603882,Magalia,Rackerby,39.80984092433573,-121.59524667457458,39.4594002008717,-121.39720199996935,86483734.0,86453777.0,63440.41999999999,54.553333333333356,7.534378812822086,90.0661291099171,
2572,65,27.0,1.0,1.0,1,36170.39396887885,620676.807331545,4406811.230434423,626026.0360444805,4371038.571153338,Magalia,South Oroville,39.80271430306887,-121.5903299938042,39.47972000087495,-121.53467999997459,86518494.0,86529769.0,41409.41699999999,32.41833333333332,8.336156634363379,1.8885509497678603,
2573,65,29.0,2.0,4.181818181818182,92,30751.191027184646,619954.0518554965,4405500.5831696605,621417.1409187436,4374784.217499494,Magalia,Thermalito,39.79101100067902,-121.59900997969093,39.514123067054776,-121.58756983104266,86561359.0,86460952.0,35192.26999999999,26.46333333333333,13.654156106397108,9.170506148292523,
2574,65,30.0,1.5,1.5,3,11880.20779002636,620410.0000288258,4406701.69644805,626477.535409444,4396546.555831113,Magalia,Yankee Hill,39.8017655039784,-121.59346588785286,39.70941562944176,-121.52456471531563,86462398.0,86445244.0,29580.963000000003,26.858333333333327,9.899483209873631,101.98680126597317,
2575,65,32.0,1.0,1.0769230769230769,14,5211.268450243711,620186.2198415493,4407550.1719531175,619699.5896446174,4402598.411711488,Magalia,Paradise,39.80943970975642,-121.59592369425351,39.76490563998688,-121.60251002749307,86439036.0,86430277.0,8832.256999999998,9.813333333333334,8.369707302608992,0.3490597784731723,
2576,65,33.0,1.0,1.0,2,4354.820339215618,619619.0047911906,4406013.9889133815,619376.2669766068,4401729.057092393,Magalia,Paradise,39.79568264286582,-121.60282845146773,39.75712030875909,-121.60644163769835,86438246.0,86430228.0,10967.845,12.441666666666665,18.11618637228789,0.9992982638275504,9.1
2577,65,34.0,2.0,8.275862068965518,240,4555.30992137662,619903.1930279764,4406671.255990632,618853.3585847386,4402683.880373668,Magalia,Paradise,39.80156291424903,-121.59938990027656,39.76579402392162,-121.61237156286421,86477477.0,86438506.0,10178.084999999997,11.643333333333327,15.248147227668662,2.230541728460047,
2578,65,35.0,2.5,2.833333333333333,51,4946.114045734016,620150.0814086536,4406920.345965913,618124.0530405196,4402408.223050375,Magalia,Paradise,39.80377172598069,-121.5964611443598,39.76341250111103,-121.62093351608615,86456162.0,86431824.0,9894.630999999998,11.18833333333333,13.906059503959687,2.4225219862323826,11.05
2579,65,36.0,1.0,1.0,14,2379.517381838717,618304.4689345376,4404672.610747909,617046.2160501599,4402652.981413247,Magalia,Paradise,39.78378400092283,-121.61841999997596,39.765766000919974,-121.63346999997646,86542896.0,86442373.0,3410.235000000001,4.584999999999999,14.731405555773478,12.235284901628685,4.466666666666667
2580,65,37.0,1.0,1.434782608695652,33,6114.202678374807,620354.1122362124,4407112.378561846,618689.8524016927,4401523.763128805,Magalia,Paradise,39.80547258848467,-121.59404318762947,39.75536703152353,-121.61448945855706,86464360.0,9112111432.0,10705.020999999999,11.745000000000001,12.33342941560721,4.276045497695418,
2581,65,38.0,1.0,1.6,16,6935.692198110396,620365.8775208225,4407388.151389115,618680.6741572721,4400765.4081651885,Magalia,Paradise,39.80795491522199,-121.5938551748842,39.74853739022852,-121.61473342561666,86456213.0,86422026.0,10875.783000000001,12.046666666666663,9.129940901943465,4.932539162277553,
2582,65,39.0,1.0,1.0,7,8048.028072820277,620488.080373017,4408066.246675685,617072.1400658154,4400779.127376638,Magalia,Paradise,39.81404546478088,-121.5923033741034,39.74888348732206,-121.63350108438074,86432281.0,86431708.0,10375.263,11.543333333333331,1.483618096387843,2.5277871093640973,
2583,65,40.0,1.0,1.0,1,7523.372576040523,620230.2158038648,4407109.190817446,620350.793422761,4399586.784556433,Magalia,Paradise,39.80546140092627,-121.59549069997523,39.73768670091547,-121.59546049997547,86464360.0,86476775.0,12558.126,14.983333333333329,12.80085468361718,23.11766560893544,
2584,65,41.0,3.0,4.419354838709677,137,804.7602427073307,620996.0833807554,4407230.122115759,621614.5630816988,4406811.941824976,Magalia,Magalia,39.806442048213306,-121.58652420839034,39.80258713340207,-121.57937875106155,86575140.0,86413439.0,969.203,1.3033333333333332,7.551340740314242,4.914468739176637,
2585,65,42.0,1.0,1.0,1,4658.347207946824,620186.2198415493,4407786.909558836,621679.2921779827,4403374.321462496,Magalia,Paradise,39.8115720968809,-121.59588030326722,39.77161400092088,-121.57925999997485,86464442.0,86475909.0,6582.386000000001,7.193333333333334,6.315155107505665,14.115363118700701,
2586,65,43.0,1.0,1.0,4,9546.541747824644,620979.7728414666,4407709.937418861,614842.3527887592,4400290.429497921,Magalia,Butte Creek Canyon,39.81076623499313,-121.58662617731127,39.744784875798665,-121.65960634100418,86619513.0,86431098.0,11031.214,12.289999999999996,6.605971766561934,15.9435269997722,
2587,65,44.0,1.0,1.2,6,6742.693726774428,620188.1546383294,4406853.709449582,621722.7733786311,4400673.765167542,Magalia,Paradise,39.803166124561685,-121.59602872534319,39.74728279399725,-121.5792524842317,86456159.0,6716260344.0,11786.131000000003,13.12333333333333,13.094125807418058,29.741842185386982,
2588,65,46.0,1.0,1.25,10,6114.827879050024,620186.2198415493,4406932.772629451,619472.738262902,4400695.232751975,Magalia,Paradise,39.80387855151172,-121.59603683395439,39.747794597252366,-121.60550359537457,86456168.0,86538252.0,11317.721999999998,12.453333333333335,13.63694698315663,6.48818989377855,
2589,65,47.0,1.0,1.0,6,5764.436478403138,620149.4307510316,4406916.158708131,622586.028132011,4401692.0108238775,Magalia,Paradise,39.80373410160207,-121.5964695098782,39.75633076616211,-121.56898972540093,86456162.0,86599235.0,9672.316000000003,10.803333333333331,13.88473380569988,34.542519832891664,
2590,65,48.0,1.0,1.0,9,3508.618323534265,620187.4869401451,4407019.954114913,619290.9619244335,4404141.806762552,Magalia,Paradise,39.80466365066495,-121.59600606199186,39.77886509259511,-121.60699918065202,86456168.0,86438261.0,7680.074999999998,8.656666666666663,13.97515239652909,1.822331009317828,
