,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT
1342,36,34.0,9.0,11.897435897435898,464,1684.3626869123639,617068.843327418,4402652.980759747,618746.6753212009,4402495.182783395,Paradise,Paradise
1343,36,35.0,2.0,2.5,65,576.7227853826943,617982.3634223528,4402312.870004987,618187.0004348259,4402782.624595744,Paradise,Paradise
1344,36,37.0,5.0,13.17142857142857,461,434.75833226166037,617982.3955396827,4402312.843611801,618218.9709665393,4401948.087700432,Paradise,Paradise
1345,36,38.0,2.0,2.696969696969697,89,2125.0033989402696,617046.2160501599,4402652.980759747,617794.7029725533,4400664.179781052,Paradise,Paradise
1346,36,39.0,1.0,1.0,3,2024.1192751429048,617923.286571638,4402167.278635729,617350.1379120052,4400172.582314016,Paradise,Paradise
1347,36,40.0,1.0,1.0,2,4203.3204950350255,617488.2186161152,4402404.685803952,620572.0420318524,4399610.539076832,Paradise,Paradise
1348,36,41.0,1.0,1.0,8,6085.615752294969,617046.2160501599,4402652.985851684,621569.6097680004,4406724.062428757,Paradise,Magalia
1349,36,42.0,1.0,1.0,2,4460.0421735997625,617401.4479267321,4402427.539749114,621758.3646615277,4403207.337401412,Paradise,Paradise
1350,36,43.0,5.5,9.470588235294118,322,713.5415514192546,617046.1566586012,4402652.985493742,616867.2093156872,4402303.123744467,Paradise,Paradise
1351,36,44.0,1.0,1.0,2,4625.99027924664,617497.600535365,4402492.74785341,621629.3183015814,4400448.784215708,Paradise,Paradise
1352,36,46.0,1.0,1.173913043478261,27,2913.839144401727,617843.2964300998,4402316.156297425,619977.9037879452,4400520.824891564,Paradise,Paradise
1353,36,47.0,1.0,1.1428571428571428,8,4905.43157094193,617549.8633286488,4402638.857154217,622342.2314238397,4401727.661911307,Paradise,Paradise
1354,36,48.0,1.0,1.4,14,2133.351601891779,617522.3834543398,4402467.565651743,619131.5446310671,4403913.668148378,Paradise,Paradise
1355,36,49.0,1.0,1.1111111111111112,20,3935.5297913703666,617513.9682468718,4402788.828559239,620903.0659867646,4404823.659260667,Paradise,Paradise
1356,36,50.0,1.0,1.3636363636363635,15,2204.7409103456557,617091.4706046759,4402670.209836401,619131.4195265778,4403566.35000968,Paradise,Paradise
1357,36,51.0,1.0,1.7391304347826086,40,540.4761354320804,617018.8294524103,4402946.967165957,617474.6515280185,4403266.36026608,Paradise,Paradise
1358,36,52.0,1.0,1.0,7,3272.231698810043,617930.2211820703,4402304.898842667,620757.845854397,4403813.873772597,Paradise,Paradise
1359,36,53.0,1.0,1.0,1,4190.088422402189,616995.9656108739,4402998.228380438,620902.2885303167,4404513.973159939,Paradise,Paradise
1360,36,54.0,1.0,1.0,1,4910.749188951302,617149.2019165941,4403221.8505927725,621516.7985523118,4400976.954776826,Paradise,Paradise
1361,36,55.0,1.0,1.0,4,3632.360257264524,617473.5932018713,4402497.260678304,621061.7355790865,4402715.305101773,Paradise,Paradise
1362,36,56.0,1.0,1.0,5,2418.6313220521147,617858.1497001206,4402316.156297425,620166.9678505107,4401595.645214623,Paradise,Paradise
1363,36,57.0,1.0,1.125,9,4452.851902977098,617714.411471674,4402008.963677019,617790.4004576278,4397963.135161705,Paradise,Paradise
1364,36,60.0,2.0,1.6,8,15110.814611528349,617747.8274450453,4401985.562734303,621405.1516256473,4416647.100786703,Paradise,Magalia
1365,36,61.0,1.0,1.0,3,7339.334258691868,617840.4113850192,4402299.303147558,619629.7118891577,4409102.483391459,Paradise,Magalia
1366,36,62.0,1.0,1.0,4,8979.398641109901,617157.3109785365,4402925.611591228,620530.6900907836,4411132.816000851,Paradise,Magalia
1367,36,64.0,1.0,1.1176470588235294,19,6228.929776589502,617032.5227512851,4402946.967165957,620003.1394977253,4408561.939322394,Paradise,Magalia
1368,36,65.0,1.0,1.1111111111111112,10,2379.517381838717,617046.2160501599,4402652.981413247,618304.4689345376,4404672.610747909,Paradise,Magalia
1369,36,67.0,1.0,1.0,5,9323.542375722882,617046.2160501599,4402652.967869181,619606.6127390944,4411994.059359453,Paradise,Magalia
1370,36,68.0,1.0,1.2,12,6280.663837806283,617046.2160501599,4402652.980759747,619072.606048563,4408596.952685246,Paradise,Magalia
1371,36,69.0,2.0,2.375,57,3552.0754091344643,617058.594028986,4403217.699106089,613553.3150142618,4402934.351362762,Paradise,Butte Creek Canyon
1372,36,74.0,1.0,1.0,1,6118.81964592222,617043.6736233982,4402656.7727183895,622544.6773275397,4399977.423523838,Paradise,Paradise
1373,36,76.0,1.0,1.7916666666666667,43,2312.440502964733,617346.7171740956,4402567.9525809325,616449.5897071866,4400633.579298805,Paradise,Paradise
1374,37,1.0,8.0,7.921052631578948,301,18296.63668512235,618427.7138395287,4401576.76517047,600455.3218904856,4399468.091232592,Paradise,Chico
1375,37,2.0,2.0,1.96875,63,27592.30603939035,617945.8174198964,4401765.557895765,624207.4427050813,4374718.330948049,Paradise,Oroville
1376,37,4.0,1.0,1.0,2,37609.88631011188,618966.6424448336,4401536.438269232,612924.2973895213,4364417.8038535435,Paradise,Biggs
1377,37,5.0,1.0,1.0,2,43008.86712021876,618215.8310852791,4401474.173179252,613957.0260192265,4358683.6567049045,Paradise,Gridley
1378,37,7.0,3.0,3.0,3,23487.60923958297,618017.2274488587,4401576.121704826,641501.5667113978,4401968.03648294,Paradise,Berry Creek
1379,37,10.0,2.5,6.55,131,14889.907205771467,617866.0556112702,4401486.533414553,622328.3173587531,4386894.581112433,Paradise,Butte Valley
1380,37,13.0,1.0,1.8,27,24965.03725899454,619127.0730808094,4401421.725884571,599964.8817594674,4417423.710421098,Paradise,Cohasset
1381,37,14.0,1.5,1.8333333333333333,22,11295.38512336673,618009.3071723193,4401486.533414553,629501.2202687075,4401701.514761223,Paradise,Concow
1382,37,15.0,1.0,1.8518518518518519,50,15804.214636168443,619103.4330974484,4401795.345438449,609229.2005400853,4389744.870241798,Paradise,Durham
1383,37,17.0,2.0,1.8181818181818181,20,10646.390252159288,617974.324458489,4401813.007729143,614475.5518012543,4411868.066918141,Paradise,Forest Ranch
1384,37,19.0,1.0,1.0,3,27936.470428693112,618981.4394493519,4401790.612098838,631202.8324476785,4376615.496211591,Paradise,Kelly Ridge
1385,37,21.0,1.0,1.0,1,36803.393124824455,619197.7614143121,4401799.133839131,582397.7756440131,4401298.34166051,Paradise,Nord
1386,37,22.0,1.0,2.111111111111111,38,32266.572855824965,618482.0115313099,4401405.078074243,631591.0484333971,4372017.175096366,Paradise,Oroville East
1387,37,23.0,1.0,1.0,3,35834.139045027834,619254.3670930518,4401638.805260067,624506.3481848622,4366094.227645133,Paradise,Palermo
1388,37,24.0,1.0,1.0,7,37931.71665073495,618657.26691173,4401678.060308443,637890.7192548681,4368984.647603882,Paradise,Rackerby
1389,37,27.0,1.0,1.0,6,30852.816011296538,618004.6950363879,4401285.804789087,625238.2198357754,4371292.932722485,Paradise,South Oroville
1390,37,28.0,1.0,1.0,3,18224.299603596246,617949.4085926733,4401807.090014641,625808.839316071,4418249.548612605,Paradise,Stirling City
1391,37,29.0,1.0,1.1666666666666667,14,28271.90457754657,618373.3163998827,4401636.226470802,613787.0318722568,4373666.655433529,Paradise,Thermalito
1392,37,30.0,1.0,1.0,2,8956.27269638559,618213.6779971833,4401665.548953141,626170.611359197,4397635.867593899,Paradise,Yankee Hill
1393,37,32.0,4.0,4.894736842105263,186,640.6163759475219,618969.4582921476,4401678.463440278,619477.9227468786,4402078.873664005,Paradise,Paradise
1394,37,33.0,2.0,3.057142857142857,107,876.2367834829564,619115.1457821135,4401610.46361574,619696.1560644226,4401704.5011773305,Paradise,Paradise
1395,37,34.0,5.0,5.7368421052631575,218,998.5047595848253,618425.6996319711,4401707.781926599,618783.4644210577,4402406.848816212,Paradise,Paradise
1396,37,35.0,1.0,1.7083333333333333,41,1286.2949519430372,618443.2925727265,4401687.535052309,618341.2121254518,4402701.020282602,Paradise,Paradise
1397,37,36.0,6.0,13.4,469,437.2054371811384,618218.9709665393,4401948.087700432,617982.3955396827,4402312.843611801,Paradise,Paradise
1398,37,38.0,9.0,11.282051282051283,440,492.4144744702645,617998.2435196268,4401280.200103521,617868.7929896335,4400805.105823454,Paradise,Paradise
1399,37,39.0,1.0,1.2222222222222223,11,1930.9512666463131,618052.509803595,4401596.082023047,617298.1700314715,4400577.366459392,Paradise,Paradise
1400,37,40.0,1.0,1.6153846153846154,42,2120.4604842072613,619236.5633143091,4401403.373645234,620750.1862033289,4400221.01220979,Paradise,Paradise
1401,37,41.0,2.0,1.8846153846153846,49,5552.425068863935,618278.5775976721,4401602.621023587,621353.6528296361,4406320.281849632,Paradise,Magalia
1402,37,42.0,1.0,1.7,34,3876.884697591203,619243.3522886919,4401490.444385848,622362.2645053465,4403793.186564907,Paradise,Paradise
1403,37,43.0,2.0,2.4,84,1704.7824653973494,618400.0774479553,4401508.709341308,617001.5220893888,4401813.50761102,Paradise,Paradise
1404,37,44.0,1.0,1.7083333333333333,41,4394.954375408464,618109.2718830346,4401652.138263702,621987.2159745963,4399876.1477245055,Paradise,Paradise
1405,37,46.0,2.0,2.121212121212121,70,1531.933699237429,619171.27911076,4401659.442042645,619940.5786376813,4400600.560272517,Paradise,Paradise
1406,37,47.0,2.0,1.8571428571428572,39,3404.4796917699705,618893.8812344013,4401707.947356251,622324.8965793452,4401790.149912884,Paradise,Paradise
1407,37,48.0,1.0,2.0416666666666665,49,2754.708131604958,618492.55575171,4401677.529287476,619400.3219877502,4404031.032252292,Paradise,Paradise
1408,37,49.0,1.0,1.7241379310344827,50,3732.328121490245,618676.4390772684,4401467.653274438,620590.0780817361,4404512.498807102,Paradise,Paradise
1409,37,50.0,1.0,1.6,40,2281.4345311559487,618995.0277092915,4401569.130407545,619987.6796211562,4403616.256350571,Paradise,Paradise
1410,37,51.0,1.0,1.625,39,2193.748521205099,618709.7449816763,4401683.474359598,617614.8240737839,4403369.558531595,Paradise,Paradise
1411,37,52.0,2.0,2.0384615384615383,53,2827.613805091701,619226.3220247108,4401448.140716889,620858.2458936659,4403637.237477374,Paradise,Paradise
1412,37,53.0,1.0,1.608695652173913,37,4227.325395299363,618662.0136008754,4401689.102561433,621231.1238880537,4404450.98441528,Paradise,Paradise
1413,37,54.0,1.0,1.3333333333333333,20,3003.8218576739737,618580.7126000393,4401430.260509178,621516.7985523118,4401291.733577775,Paradise,Paradise
1414,37,55.0,1.0,1.5714285714285714,33,2417.623504320367,618900.3286631869,4401549.111716233,621085.1453632372,4401982.787703991,Paradise,Paradise
1415,37,56.0,1.0,1.6521739130434783,38,2034.4016457244884,618871.7693149744,4401352.773014262,620870.1930676468,4401276.604890379,Paradise,Paradise
1416,37,57.0,1.0,1.7419354838709677,54,2445.77600947293,618449.0140932671,4401228.666058686,617274.0401619133,4399456.237287138,Paradise,Paradise
1417,37,60.0,1.0,1.2352941176470589,21,11979.676336986358,618894.3362671231,4401791.816745762,619532.1277497419,4413633.951135388,Paradise,Magalia
1418,37,61.0,1.0,1.52,38,8522.236615259906,618321.3570689586,4401539.358042758,619789.2388296882,4410083.531324742,Paradise,Magalia
1419,37,62.0,1.0,1.7272727272727273,38,9008.6193362671,618893.8812344013,4401888.743580358,620722.025864241,4410622.230714314,Paradise,Magalia
1420,37,64.0,2.0,2.4,72,7168.913158717522,618071.776645449,4401689.707314385,619949.173403696,4408605.681225235,Paradise,Magalia
1421,37,65.0,1.0,1.5238095238095237,32,5827.976797443931,618689.8524016927,4401523.763128805,620254.6486610135,4407083.884347354,Paradise,Magalia
1422,37,67.0,1.0,1.1538461538461537,15,10242.191118933035,619234.382643369,4401763.782301406,619993.9136444954,4411970.230129739,Paradise,Magalia
1423,37,68.0,2.0,3.68,92,5967.354573710139,618969.4582921476,4401540.8636034895,619759.7450412078,4407424.566112837,Paradise,Magalia
1424,37,69.0,1.0,1.2142857142857142,17,8976.337762784973,618966.3668219028,4401619.409616236,618606.2315069153,4410641.93435698,Paradise,Magalia
1425,37,74.0,1.0,1.0833333333333333,13,4135.11586028294,619194.503050444,4401404.035641987,622433.6462921976,4399214.489706694,Paradise,Paradise
1426,37,76.0,2.0,2.5142857142857142,88,1887.296771600592,618441.2679594359,4401471.01425757,616764.0505009978,4400653.067382405,Paradise,Paradise
1427,38,1.0,40.0,40.0,1560,17177.45231160606,618090.914485609,4400751.043607976,601174.7981762785,4397802.882080847,Paradise,Chico
1428,38,2.0,1.0,1.4230769230769231,37,27478.33349497988,618896.3900780022,4400729.103066653,623742.9927072728,4373685.559149127,Paradise,Oroville
1429,38,4.0,1.0,1.6666666666666667,5,36735.84259777283,618134.9300081244,4400664.124614131,611013.5193758012,4364559.586389754,Paradise,Biggs
1430,38,5.0,1.0,1.3076923076923077,17,42463.11507882996,618910.3457696725,4400635.048389373,612451.0767648335,4358105.267654409,Paradise,Gridley
1431,38,7.0,1.0,2.3333333333333335,7,26049.2085245584,617775.899003454,4400816.409640251,643562.217940657,4395131.683628488,Paradise,Berry Creek
1432,38,10.0,2.0,2.260869565217391,52,15418.844469698568,618911.9649427785,4399966.941452131,622328.6544001574,4384930.895904737,Paradise,Butte Valley
1433,38,11.0,1.0,1.0,1,16481.79149865725,618812.5590395818,4401028.436213559,623046.4596949517,4385099.734563842,Paradise,Cherokee
1434,38,13.0,17.0,18.71794871794872,730,25760.044971507716,618908.427508607,4399967.422402612,599964.8817594674,4417423.710421098,Paradise,Cohasset
1435,38,14.0,1.0,1.0,3,5671.316803905493,617794.7029725533,4400664.123956699,623069.5865542896,4402747.255611057,Paradise,Concow
1436,38,15.0,1.5,2.25,63,15179.957051845213,618985.4745376321,4400664.142321497,608577.2121946295,4389744.870241798,Paradise,Durham
1437,38,17.0,1.0,1.0,1,13243.261659732341,618622.6142375164,4400670.125969857,613880.2259670325,4413035.146506844,Paradise,Forest Ranch
1438,38,19.0,1.0,1.0,1,28612.934444297072,618731.3914995542,4400800.735872027,632086.7679478552,4375495.915433269,Paradise,Kelly Ridge
1439,38,21.0,1.0,1.0,6,33867.593887147625,618228.7074985002,4400410.984010654,584676.152510138,4402542.906917952,Paradise,Nord
1440,38,22.0,2.0,2.76,69,28673.026061072516,618908.427508607,4400248.762241248,628488.0582643313,4373853.130754902,Paradise,Oroville East
1441,38,23.0,2.0,2.0,2,33330.78913721588,617794.7314736838,4400664.194441922,627623.1971008832,4368815.446147529,Paradise,Palermo
1442,38,24.0,3.0,6.484848484848484,214,36334.13166550244,618909.3541161115,4399966.455844669,637890.8054877977,4368984.628466181,Paradise,Rackerby
1443,38,26.0,1.0,1.0,1,35976.83703686323,618620.8838042457,4400937.961639141,642793.3034591333,4374291.631099927,Paradise,Robinson Mill
1444,38,27.0,1.0,1.0,3,29528.859722107314,619089.7685160978,4400747.306654072,624685.6335248494,4371781.788283994,Paradise,South Oroville
1445,38,28.0,2.0,1.6666666666666667,5,18579.72346260277,618786.3461234884,4401091.196044588,625718.8109712393,4418329.149956857,Paradise,Stirling City
1446,38,29.0,1.0,2.107142857142857,59,26728.973463424983,618912.7574082105,4400431.644949736,617806.4058064062,4373900.416983556,Paradise,Thermalito
1447,38,30.0,1.0,1.0,2,9313.45118726726,618002.7083919923,4400462.915297724,626611.5946908861,4396928.788125379,Paradise,Yankee Hill
1448,38,32.0,8.0,7.512820512820513,293,2261.725041131489,618461.6073615408,4400354.058975704,619751.6025692065,4402065.707305656,Paradise,Paradise
1449,38,33.0,2.0,3.135135135135135,116,1553.945669350864,618985.4745376321,4400657.562771645,619713.6444403906,4401808.184408525,Paradise,Paradise
1450,38,34.0,4.0,5.153846153846154,201,1959.0079524903467,618090.914485609,4400765.283568586,618878.9717997904,4402520.19877447,Paradise,Paradise
1451,38,35.0,2.0,2.0,62,2223.0656147453647,618203.4727904075,4400849.608300019,618436.6921746827,4402945.663809698,Paradise,Paradise
1452,38,36.0,2.0,2.8125,90,2125.038036238677,617794.7353887592,4400664.124038878,617046.2160501599,4402652.981413247,Paradise,Paradise
1453,38,37.0,10.0,11.794871794871796,460,492.4144744702645,617868.7929896335,4400805.105823454,617998.2435196268,4401280.200103521,Paradise,Paradise
1454,38,39.0,2.0,1.8695652173913044,43,897.2508123273806,618148.6443733411,4400811.159341931,617483.3620882428,4400432.742976783,Paradise,Paradise
1455,38,40.0,1.0,1.2727272727272727,28,2108.281496237618,618814.3716815988,4401033.958478301,620745.7267946813,4400221.01220979,Paradise,Paradise
1456,38,41.0,1.0,1.5833333333333333,38,6560.078483882644,618986.1040310999,4400871.647721246,621396.2028038213,4406832.486255573,Paradise,Magalia
1457,38,42.0,1.0,1.6538461538461537,43,5715.198500319079,618908.427508607,4399967.451272953,621808.6220446078,4404892.120353349,Paradise,Paradise
1458,38,43.0,2.0,2.6666666666666665,56,1475.7537980961226,617813.5466687696,4400904.898946401,617317.6264128862,4401667.560827713,Paradise,Paradise
1459,38,44.0,2.0,1.6875,27,4016.3967491816434,617794.6336204503,4400808.269456415,621810.4155522283,4400616.394415313,Paradise,Paradise
1460,38,46.0,11.0,10.615384615384615,414,517.4079907005685,618985.4745376343,4400645.370209882,619463.407784251,4400674.445908491,Paradise,Paradise
1461,38,47.0,2.0,2.25,54,3839.4333111523156,618854.5825777731,4400975.647247686,622215.9246778102,4402581.348654024,Paradise,Paradise
1462,38,48.0,2.0,2.576923076923077,67,3243.2855735958447,618237.468917965,4401103.161738122,619256.2973152113,4404100.305970277,Paradise,Paradise
1463,38,49.0,2.0,1.9166666666666667,46,4991.050314438375,618829.2838919832,4400973.452117793,620539.3077042208,4405232.371833606,Paradise,Paradise
1464,38,50.0,1.0,1.8888888888888888,51,2962.7029824302776,618325.6599626311,4401055.844586374,619619.0036987824,4403615.132987455,Paradise,Paradise
1465,38,51.0,1.0,1.380952380952381,29,2891.503005877347,618932.7303947874,4401029.160117027,617966.4802015447,4403472.862569481,Paradise,Paradise
1466,38,52.0,1.0,1.5,36,3619.835786992249,618870.775058649,4400979.525921209,620774.8584942052,4403768.5898143705,Paradise,Paradise
1467,38,53.0,1.0,1.2666666666666666,19,4651.745050714183,618910.3457696725,4400840.221842586,621172.2522579937,4404784.920212744,Paradise,Paradise
1468,38,54.0,1.0,1.2222222222222223,11,3818.554459271213,618785.2797613785,4401075.935122074,621473.5039746447,4402710.750439262,Paradise,Paradise
1469,38,55.0,1.0,1.3333333333333333,16,3762.9092033460943,617794.73581296,4400664.110458508,621061.7528853471,4402069.92808168,Paradise,Paradise
1470,38,56.0,1.0,1.5217391304347827,35,1941.438848275895,618897.0954431243,4400825.661887443,620794.654603714,4401245.655103084,Paradise,Paradise
1471,38,57.0,3.0,3.484848484848485,115,2211.0897547474337,618052.3342839307,4400915.761675067,616947.6606561537,4399147.843982108,Paradise,Paradise
1472,38,60.0,2.0,3.2222222222222223,58,16981.401212950474,619113.9178566514,4399820.429372828,621405.1604484904,4416646.545815446,Paradise,Magalia
1473,38,61.0,1.0,1.7692307692307692,46,8529.761476335578,618798.1015266273,4401047.13275185,619541.6658362271,4409511.5783788655,Paradise,Magalia
1474,38,62.0,1.0,1.4285714285714286,20,10897.507386924823,618889.0679626158,4400780.617136262,620592.7541769153,4411441.593909683,Paradise,Magalia
1475,38,64.0,1.0,2.526315789473684,48,8159.66349807348,619074.0836148993,4400742.504863488,620386.8203947002,4408712.524290129,Paradise,Magalia
1476,38,65.0,1.0,1.1428571428571428,16,6756.836872008273,618810.5019912188,4400936.807550361,620168.1506251015,4406935.009206468,Paradise,Magalia
1477,38,67.0,1.0,1.8888888888888888,34,10841.875091664097,618794.6391796339,4400698.952496485,619687.7897904982,4411641.254854903,Paradise,Magalia
1478,38,68.0,2.0,2.5,60,6740.140157154624,617669.2062724072,4401139.847661426,619759.3669134136,4407645.686101658,Paradise,Magalia
1479,38,69.0,1.0,1.2666666666666666,19,9604.81485630304,618932.7303947874,4400664.124285415,618380.520789801,4410669.757241949,Paradise,Butte Creek Canyon
1480,38,74.0,1.0,1.1818181818181819,13,4139.89826656262,618812.6531865483,4401029.160117027,622555.629930384,4399166.703261114,Paradise,Paradise
1481,38,76.0,3.0,5.333333333333333,160,1943.052865347493,617794.7563805643,4400664.125271563,616297.9527731929,4400633.578652583,Paradise,Paradise
1482,39,1.0,2.0,2.611111111111111,94,15812.834777647337,617216.0062726935,4400349.480924409,601661.4533538714,4398007.0960153695,Paradise,Chico
1483,39,2.0,1.0,1.0,1,25143.860257563698,617129.3475438826,4400833.829887988,622561.4012352973,4376283.748394325,Paradise,Oroville
1484,39,5.0,1.0,1.0,1,42591.24213790669,617599.2291254201,4400108.443674334,611583.1026451057,4357944.239317764,Paradise,Gridley
1485,39,7.0,5.5,5.5,11,26559.90041013765,617594.4312326636,4400708.632909644,643562.217940657,4395131.683628488,Paradise,Berry Creek
1486,39,10.0,1.0,1.0,1,4748.298629303402,617555.9755632184,4400558.048319804,619171.1650238425,4396092.905222507,Paradise,Butte Valley
1487,39,13.0,1.0,2.7142857142857144,19,24662.530868906917,617565.7926115497,4400129.717734594,599965.1367642352,4417423.824771632,Paradise,Cohasset
1488,39,15.0,1.0,1.0,1,17896.77167682835,616422.1264941533,4400111.878881582,602861.9774190744,4388432.1188877225,Paradise,Durham
1489,39,21.0,1.0,1.0,1,33220.95329755088,615969.1531888812,4399488.484239137,586775.7741972741,4415343.400229152,Paradise,Nord
1490,39,32.0,1.0,1.6666666666666667,10,3155.394403525046,617097.9926321746,4400680.951037077,619708.183595136,4402167.18323363,Paradise,Paradise
1491,39,33.0,1.0,1.0,3,2341.455207332608,617072.1400658154,4400779.127376638,619334.6595615384,4401238.160551253,Paradise,Paradise
1492,39,34.0,1.0,1.2142857142857142,34,2036.7572416597586,617483.3620882428,4400551.153962061,618763.511883643,4402135.324585065,Paradise,Paradise
1493,39,35.0,1.0,1.0,4,2388.1936372401033,617461.3898043218,4400748.561428297,618276.0476224516,4402584.382948576,Paradise,Paradise
1494,39,36.0,1.0,1.0,2,2425.924934944809,616849.989235257,4400463.109874944,617384.2068734486,4402710.025653533,Paradise,Paradise
1495,39,37.0,1.0,1.0833333333333333,13,1700.804318805508,617176.1353973479,4400359.801172699,618078.5565691895,4401525.778060311,Paradise,Paradise
1496,39,38.0,1.0,1.6363636363636365,36,897.2508123273806,617495.8764217012,4400322.046663606,617789.1524309448,4400682.074648356,Paradise,Paradise
1497,39,41.0,1.0,1.0,2,6901.190105576308,617398.0017879598,4400505.293306559,621164.728853543,4406276.966102406,Paradise,Paradise
1498,39,42.0,1.0,1.0,1,6406.474272917233,617661.6889572907,4400577.366459392,622231.8308851706,4405066.989535841,Paradise,Paradise
1499,39,43.0,1.0,1.0,8,1380.5445767806932,617071.6037146645,4400701.688758429,616591.4606522224,4401787.9990154505,Paradise,Paradise
1500,39,44.0,1.0,1.0,3,4564.207415498527,617072.1400658154,4400779.127376638,621635.1312050339,4399701.484197747,Paradise,Paradise
1501,39,46.0,1.0,1.2,6,2434.7171401265255,616877.1091502593,4400479.26175622,619361.1285662922,4400394.537627143,Paradise,Paradise
1502,39,47.0,1.0,1.0,3,5997.834317145031,616595.7160918985,4400272.478140446,622379.0245106702,4401838.177876735,Paradise,Paradise
1503,39,48.0,1.0,1.0,5,4119.476913948355,617072.8991285348,4400735.455257855,619041.2807968578,4404354.234562036,Paradise,Paradise
1504,39,49.0,1.0,1.0,6,5297.419867201938,617578.4638288692,4400334.203189546,620409.375519038,4405024.214362161,Paradise,Paradise
1505,39,50.0,1.0,1.0,2,4548.573047686407,616664.4644739084,4400347.5922767185,619753.3047562216,4403643.832279129,Paradise,Paradise
1506,39,51.0,1.0,1.0,2,3118.4962956773165,617102.2873620887,4400284.799038768,617834.8137429003,4403253.657487441,Paradise,Paradise
1507,39,52.0,1.0,1.4285714285714286,10,5927.1451022769215,616768.0625652585,4400126.829941745,621596.1378461542,4403791.149502499,Paradise,Paradise
1508,39,53.0,1.0,1.0,1,6630.511467646882,616832.7351552485,4400306.967537642,621593.2915922274,4404922.244856822,Paradise,Paradise
1509,39,54.0,1.0,1.0,2,4099.874949845507,617320.311343985,4400442.684670959,621381.8041660367,4400923.957879597,Paradise,Paradise
1510,39,55.0,1.0,1.0,1,3923.4499072149806,617350.1379120052,4401090.011428221,621139.1203973514,4402108.378208986,Paradise,Paradise
1511,39,57.0,1.0,1.3636363636363635,15,1017.599099724234,617136.2645220023,4400172.582314016,616651.5357934241,4399589.830234438,Paradise,Paradise
1512,39,60.0,1.0,1.0,2,12689.715672363634,616473.1532644024,4400160.775066741,619272.9978983973,4412533.470287263,Paradise,Magalia
1513,39,61.0,1.0,1.0,1,11319.844621344391,616697.5869565795,4400415.570452374,619939.2744075877,4411261.322833899,Paradise,Magalia
1514,39,62.0,1.0,1.0,2,11609.916346844395,616555.0229613511,4400135.6276756795,620628.1550779175,4411007.5849571265,Paradise,Magalia
1515,39,64.0,1.0,1.0,3,9080.513667982726,616640.2331614832,4400165.12486186,619719.7804293574,4408707.496727996,Paradise,Magalia
1516,39,65.0,1.0,1.0,8,8026.383133755191,617072.1400658154,4400779.127376638,620488.080373017,4407709.937418861,Paradise,Magalia
1517,39,67.0,1.0,1.0,1,11896.545105383568,616967.8973439683,4400750.1781960735,619700.0152440709,4412328.749663416,Paradise,Magalia
1518,39,68.0,1.0,1.0,1,7863.991075224901,616463.9850647014,4400126.829941745,619524.9102484757,4407370.661293354,Paradise,Magalia
1519,39,69.0,1.0,1.0,3,10562.403768436463,617065.2483823146,4400744.177743258,618728.6262664788,4410681.47903729,Paradise,Magalia
1520,39,76.0,1.0,1.375,22,414.9557141022273,616967.3378340417,4400575.075847315,616600.2962912603,4400510.08216947,Paradise,Paradise
1521,40,1.0,6.0,9.820512820512821,383,21914.957239294592,620964.0870973484,4400422.237830993,599007.8291386405,4400182.988252952,Paradise,Chico
1522,40,2.0,1.0,1.0,5,26195.556370649625,620745.7267946813,4400221.01220979,624150.492285334,4374204.9644590905,Paradise,Oroville
1523,40,5.0,1.0,1.0,1,43651.00955807214,620427.9542983635,4399303.340457063,612771.3169166918,4356329.086077906,Paradise,Gridley
1524,40,7.0,1.0,1.0,1,17898.2108063037,620648.3106826748,4398873.9729996,638544.0498660809,4399171.410634054,Paradise,Berry Creek
1525,40,10.0,1.0,1.4761904761904763,31,11748.325934146023,620822.7710871485,4400590.049757887,616264.1680518078,4389762.201374154,Paradise,Butte Valley
1526,40,11.0,2.5,2.3333333333333335,14,7285.635838693286,620587.9422877999,4398689.999336724,624760.6029729024,4392803.033090494,Paradise,Cherokee
1527,40,13.0,2.0,4.107142857142857,115,27013.710898933943,620901.3780126693,4400408.793143128,599965.1367642352,4417423.824771632,Paradise,Cohasset
1528,40,15.0,1.0,1.0,10,21017.927174963603,620919.5381303965,4400409.696011186,602097.0620857398,4394867.91836133,Paradise,Durham
1529,40,18.0,1.0,1.0,1,45084.056564386054,620866.8995100919,4400552.31506182,620723.1058915894,4355468.487809733,Paradise,Honcut
1530,40,22.0,1.0,1.0,2,27851.334612050614,620750.7594589877,4400516.4768579025,628541.6103676716,4373778.056836661,Paradise,Oroville East
1531,40,23.0,1.0,1.0,1,35216.5430469536,620563.1902514941,4400342.413374437,620416.0414014286,4365126.1777523,Paradise,Palermo
1532,40,26.0,1.0,1.0,1,31753.363095480203,620648.4951953818,4398873.959245386,640229.9599036879,4373877.11328933,Paradise,Robinson Mill
1533,40,29.0,1.0,1.0,8,25408.649917119048,620808.4087187869,4400085.040937017,620206.0685374967,4374683.531593737,Paradise,Thermalito
1534,40,30.0,4.0,4.05,81,7048.008539265904,620559.7130489808,4398873.9729996,627146.421885913,4396677.993700387,Paradise,Yankee Hill
1535,40,32.0,2.0,2.4545454545454546,54,2043.9627898958265,620956.8070090356,4400422.237830993,619751.6025692065,4402065.781455858,Paradise,Paradise
