shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5055146220633,-121.518424094821,34,4551.81
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7076016490222,-121.727720900042,55,13038.2
fe693bb8-ad93-4b61-9adb-c41827a61920,39.3649735668286,-121.700629246272,67,34727.85
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7495232373192,-121.843796184289,15,2769.93
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.5791613804794,-121.619956440923,40,30278.6
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.7336257835404,-121.842881550961,25,6477.53
a2cc107b-734c-430e-894d-a87f707e5c44,39.7579963361023,-121.848507484705,27,4187.14
00a995e2-737b-4755-ab14-4d39b63a9763,39.7122579641496,-121.797904926414,42,35173.81
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7729241712644,-121.838207801474,70,8999.96
378658c7-d621-49d3-a536-be3549c73c51,39.3830784787582,-121.611932612177,32,17699.29
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.4994394182825,-121.548952999649,7,921.35
a2cc107b-734c-430e-894d-a87f707e5c44,39.7504083663468,-121.844449302223,17,2934.67
1404dddd-568d-46ca-951f-c22c0bd473de,39.7194932233985,-121.801450806943,173,35983.59
1404dddd-568d-46ca-951f-c22c0bd473de,39.8326207597626,-121.596511250526,14,2050.83
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.7276860313228,-121.840625813045,2,320.04
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7256207302583,-121.827926893707,344,55155.2
fcfa48d8-d759-47e3-bd17-3d7937303290,39.7272072569851,-121.804141062745,20,5447.4
a061b7c9-a982-4126-a947-0545122b74f0,39.7651725867493,-121.617946125147,105,25438.48
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5096586352383,-121.490844278982,77,7788.09
079c8d68-a67c-42d7-a7b8-79fb63be47b8,39.7546140703329,-121.843235602572,41,8316.94
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7299243348792,-121.830145080694,349,55717.7
795efe17-6ac1-493a-a6f8-c755fd9d9078,39.7522336096903,-121.793795781958,17,4795.23
c3ee2181-848a-44c8-9802-c5526e09c745,39.7326427538778,-121.83784704434,3,664.76
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7527311594922,-121.850874534301,22,3770.78
a061b7c9-a982-4126-a947-0545122b74f0,39.7666773060964,-121.6010347963,123,30085.93
a061b7c9-a982-4126-a947-0545122b74f0,39.7316329021235,-121.676424990679,72,18319.05
0e40d707-7e0b-4784-b733-861896224e27,39.7376075230603,-121.84336971303,36,7541.21
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7130961545167,-121.777611331797,53,16157.86
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.6468898443514,-121.72823186089,41,40887.94
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.4665555337999,-121.523702682477,49,33728.71
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.515854538432,-121.549324485619,73,15569.51
0e40d707-7e0b-4784-b733-861896224e27,39.7538255008355,-121.822131980785,22,4791.63
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.504144013175,-121.523657084921,54,7506.94
795efe17-6ac1-493a-a6f8-c755fd9d9078,39.728619,-121.790673,1,100.94
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8182387541675,-121.589927768107,155,19657.4
2efc9538-26b4-44f9-b121-1b6bcd82e3c1,39.50468045501,-121.564623806752,25,4921.05
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7284236388459,-121.843100151008,97,24228.47
00714925-950e-42d8-8c4e-7c06b7206a17,39.7378301464218,-121.835779061066,31,8165.54
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8179396878445,-121.595597958302,193,22250.4
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7232147886285,-121.83030467214,39,9669.39
bd241136-cf3e-4f9c-861f-c8a5bb9f65bf,39.6037451686707,-121.666942040142,32,17651.84
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7776649759808,-121.606121606,0,0
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7202388775491,-121.801575529669,24,6448.73
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8127737529739,-121.58749634549,149,33902.26
05532bca-8de0-477e-ba14-73397276c0f6,39.7220037711861,-121.821061779324,22,4439.12
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7665163735459,-121.614644325652,266,31991.1
1404dddd-568d-46ca-951f-c22c0bd473de,39.7432683255236,-121.65779973017,124,20988.52
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5078293685811,-121.548759880588,100,14230.48
35fa2ed4-7cb0-43c8-9061-0e57765df7f7,39.7227386965,-121.849805673945,7,1127.93
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7164636681356,-121.795330005606,33,6180.69
1404dddd-568d-46ca-951f-c22c0bd473de,39.8181730400427,-121.589872782819,37,5965.27
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.6942294951814,-121.799047547522,15,5696.49
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7516180426847,-121.851284912305,32,4363.83
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8488762884662,-121.60472417502,147,16731.4
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7250038221481,-121.813491243928,76,20638.31
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5039187076043,-121.52608314312,27,3865.81
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7708347303173,-121.838425060417,49,8764.23
1404dddd-568d-46ca-951f-c22c0bd473de,39.7240382268452,-121.818138171323,185,38378.32
bd241136-cf3e-4f9c-861f-c8a5bb9f65bf,39.7289654450992,-121.831593473649,51,39027.55
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8145158478329,-121.591853594294,164,34450.27
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5039643051603,-121.510482073455,32,5251.51
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.5004626810826,-121.548391076827,44,8753.46
fe693bb8-ad93-4b61-9adb-c41827a61920,39.5065901879424,-121.54836291363,0,0
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7713778776752,-121.837994565844,65,8782.34
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8331813414801,-121.60914177353,226,44432.14
2efc9538-26b4-44f9-b121-1b6bcd82e3c1,39.4992905556733,-121.566662285725,8,1895.19
15509f20-68de-4d4e-9b0a-3630902dc958,39.5801846432796,-121.620545185837,44,15686.06
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.5241425647821,-121.558822188307,69,39479.96
69fc44c8-fcb1-4089-b1ea-0b466b672caa,39.7359257779077,-121.868979446231,22,5609.03
00a995e2-737b-4755-ab14-4d39b63a9763,39.5250679269473,-121.570590381061,24,5120.17
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.4971702693206,-121.5475354521,10,1289.38
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7190359067342,-121.801428008165,29,5437.66
a2cc107b-734c-430e-894d-a87f707e5c44,39.7583503877133,-121.849226316764,31,4262.72
079c8d68-a67c-42d7-a7b8-79fb63be47b8,39.7574572120581,-121.815439868894,28,4791.19
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.3669664482454,-121.688717555327,21,8105.83
1404dddd-568d-46ca-951f-c22c0bd473de,39.7419969583748,-121.662246832982,125,21393.91
1404dddd-568d-46ca-951f-c22c0bd473de,39.738931193288,-121.667858014575,128,21989.63
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.504228502764,-121.511939854141,230,20713.89
09cb0ed0-e47d-416c-8684-561889fc748e,39.705073666875,-121.733015580953,49,12504.44
c26110d2-beda-4efb-b1c8-d1f52fffaace,39.7932553168091,-121.898631268658,1,40.27
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.502639293828,-121.539012732447,10,1950.86
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5185488175481,-121.564155761251,40,10083.3
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.7776730226084,-121.604748314902,1,140.9
1404dddd-568d-46ca-951f-c22c0bd473de,39.7459867445223,-121.639621057488,117,19358.53
54a78abd-2c84-4d23-a717-20564082d91f,39.7319266040281,-121.838026752354,64,9823.12
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7741231187655,-121.610470808176,261,31058.48
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7522738428279,-121.845299562532,17,3102.51
b1cd2d10-d852-4d85-a73b-9628cf1c610a,39.7147068211262,-121.806957382378,18,3911.29
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.3649132171221,-121.706670922439,15,6530.88
54a78abd-2c84-4d23-a717-20564082d91f,39.7328962226448,-121.837660630802,60,9709.75
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.7256153658399,-121.834700812978,6,1036.83
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.3657447019663,-121.697073978011,80,36480.6
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7701668602328,-121.837078591411,46,8622.12
a061b7c9-a982-4126-a947-0545122b74f0,39.7146317192692,-121.790168094049,36,6795.35
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8161372432791,-121.606503820807,144,17936.27
22589d27-2567-49e7-a040-78f5e47951e8,39.7551438066449,-121.844799330521,23,3666.31
35fa2ed4-7cb0-43c8-9061-0e57765df7f7,39.7199880909912,-121.846674194734,13,1931.05
2efc9538-26b4-44f9-b121-1b6bcd82e3c1,39.4968028066637,-121.572061572794,11,2506.22
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5305047649446,-121.476853875926,155,15443.25
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7608207023633,-121.845739444836,46,6421.34
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7024330319424,-121.759781346308,51,10194.55
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.771583066677,-121.848007252694,6,942.71
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.4893046909156,-121.551168504427,37,7469.63
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.4862858644894,-121.551097425884,24,4660.47
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.730074538593,-121.68492357045,66,17532.12
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.7272957698879,-121.832218428386,7,1319.45
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.5132071979766,-121.55512476296,4,1368.56
1404dddd-568d-46ca-951f-c22c0bd473de,39.7801661360363,-121.589294766742,82,12094.14
69fc44c8-fcb1-4089-b1ea-0b466b672caa,39.7579869483702,-121.848365327618,1,93.15
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.51282230096,-121.547172012757,71,10427.73
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8016828180363,-121.579552983019,140,31585.76
33a280a0-40ac-4346-b3bc-84f846fb0326,39.8073945824739,-121.849965265391,13,3710
a2cc107b-734c-430e-894d-a87f707e5c44,39.7336056669716,-121.836841215899,6,803.86
fe693bb8-ad93-4b61-9adb-c41827a61920,39.5055293742138,-121.5504590601,3,424.88
378658c7-d621-49d3-a536-be3549c73c51,39.5078213219536,-121.548763903902,101,42884.78
e50c5922-bec5-41d0-871c-ef84122731c3,39.7328492839842,-121.857716849906,14,2025.1
1eeb6500-639e-4062-b75f-03b12e8ff29c,39.7244445815351,-121.836487164288,7,1623.31
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7512961775837,-121.850150337824,22,3539.5
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7249448135462,-121.811326701124,21,3622.55
bd241136-cf3e-4f9c-861f-c8a5bb9f65bf,39.5184696923774,-121.549940052625,10,2303.2
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7521236391141,-121.846899500304,30,4567.34
1404dddd-568d-46ca-951f-c22c0bd473de,39.7779479490488,-121.590470915465,84,12360.55
00714925-950e-42d8-8c4e-7c06b7206a17,39.7593897437686,-121.843460908142,11,5552.23
079c8d68-a67c-42d7-a7b8-79fb63be47b8,39.7507583946442,-121.825030107798,17,3603.25
09cb0ed0-e47d-416c-8684-561889fc748e,39.7180045973065,-121.799656409005,28,5636.84
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8376646541157,-121.604596770084,136,15420.97
56600f76-e3f1-4641-88b5-7d5034aa571b,39.7284759419248,-121.843168547342,43,6821.39
5d05ad6b-ea94-46bc-a6a2-541988d9c112,39.7265983955025,-121.845943292734,36,8307
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7296547728571,-121.839547564956,95,23807.96
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.6644006469488,-121.806093711024,53,49175.29
fe693bb8-ad93-4b61-9adb-c41827a61920,39.4497005313456,-121.551715675099,43,12026.49
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.7676804523278,-121.854543796452,8,1649.64
00714925-950e-42d8-8c4e-7c06b7206a17,39.7573137138673,-121.844061722998,14,5788.89
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8029300453025,-121.579180155944,234,26042.88
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8014762879298,-121.579723303302,22,3558.09
1eeb6500-639e-4062-b75f-03b12e8ff29c,39.7450291958469,-121.805684674125,18,5321.13
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5040555002722,-121.511184812259,228,20646.36
ed1f1788-4731-4215-a74c-1d0155791447,39.7579909716839,-121.846097519761,46,8975.23
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8150978872238,-121.583153848836,215,24326.72
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7927738602623,-121.589010452569,11,2244.77
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7284236388459,-121.843100151008,356,57260.3
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8136038967135,-121.58619547404,168,20900.57
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.5287130492159,-121.570161227594,50,37949.79
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.84129100092,-121.61361167512,108,12929.23
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7117644376614,-121.716133756407,308,44096.2
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8130701370877,-121.591126715608,204,23543.27
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8153124639578,-121.580143069037,49,5962.49
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7522269041673,-121.624014623404,3,382.37
15509f20-68de-4d4e-9b0a-3630902dc958,39.7368819854785,-121.81793834674,74,41451.27
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7701588136052,-121.833780815231,37,7869.28
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5167624662377,-121.549907866115,70,15443
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7730207307947,-121.83797579038,0,0
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7424153830061,-121.848771682308,7,1800.64
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8040565731559,-121.578744296953,186,22793.07
87e56497-5d97-4b51-ad22-c860b34e4d84,39.7713671488385,-121.83852832547,64,8736.74
15509f20-68de-4d4e-9b0a-3630902dc958,39.7296547728571,-121.839523425074,83,43984.27
a061b7c9-a982-4126-a947-0545122b74f0,39.7129888661497,-121.783488052099,40,7398.7
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.5701867085806,-121.68861026696,25,30755.35
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.7219635380485,-121.82804759312,66,56819.23
a061b7c9-a982-4126-a947-0545122b74f0,39.7651108959383,-121.602846628597,124,30318.84
ed1f1788-4731-4215-a74c-1d0155791447,39.7616119540698,-121.852412781263,37,8111.5
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8194725703879,-121.602239108219,180,20500.24
1404dddd-568d-46ca-951f-c22c0bd473de,39.8137822636236,-121.59189919185,42,6617.03
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7513525039764,-121.84944759902,30,4199.32
378658c7-d621-49d3-a536-be3549c73c51,39.5057546797844,-121.544044556859,96,42316.77
15509f20-68de-4d4e-9b0a-3630902dc958,39.7371005855263,-121.819490004748,76,41650.06
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8302456635383,-121.595863497011,167,36680.09
2ebc22f4-10d9-463a-b188-0793aeca0b1b,39.4119363672695,-121.716077430014,5,583.92
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8156557867322,-121.581261550263,51,6066.64
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7187395226204,-121.702859503201,32,8587.56
05532bca-8de0-477e-ba14-73397276c0f6,39.7262658015648,-121.835728099092,30,6076.38
0d8c11a9-8a47-4d09-b96e-f363c4bf8e27,39.7416147435674,-121.83807234991,45,6757.89
54a78abd-2c84-4d23-a717-20564082d91f,39.7738079591875,-121.843813618649,8,3949.75
378658c7-d621-49d3-a536-be3549c73c51,39.497107237405,-121.5487048953,89,40358.22
1404dddd-568d-46ca-951f-c22c0bd473de,39.7938722249193,-121.584643816033,75,10495.08
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.4667419473375,-121.520127297647,41,9674.53
378658c7-d621-49d3-a536-be3549c73c51,39.3798048424604,-121.613163746188,31,17320.47
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5093555456016,-121.5456646112,82,16731.67
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7280280129926,-121.686520826013,27,6842.92
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.628098286873,-121.700098168856,39,20886.94
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7729992731213,-121.595108455128,20,4379.97
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7580566858087,-121.606900787765,11,2414.76
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8127107210583,-121.587499027699,166,20751.22
1404dddd-568d-46ca-951f-c22c0bd473de,39.7256918088014,-121.827893366092,191,39439.82
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7777186201643,-121.595294868666,120,28171.22
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7257025376381,-121.827870567314,110,32129.22
fcfa48d8-d759-47e3-bd17-3d7937303290,39.5250142827639,-121.57062793199,55,38482.79
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.7249126270361,-121.835867573969,5,916.34
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8470228819265,-121.610144919762,103,12133.57
1404dddd-568d-46ca-951f-c22c0bd473de,39.7316959340391,-121.682493488937,135,23604.4
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8263685301762,-121.59705305678,172,19574.27
5d05ad6b-ea94-46bc-a6a2-541988d9c112,39.725179506849,-121.83724488838,33,7260.59
378658c7-d621-49d3-a536-be3549c73c51,39.4667325596054,-121.524095626122,61,35063.32
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.7520498783618,-121.622869320087,238,30633.35
55ab2af5-b42c-44a0-bded-8d1c25b0caca,39.5015194714975,-121.548549327168,5,681.97
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5131280728059,-121.463800904977,110,12078.38
c3ee2181-848a-44c8-9802-c5526e09c745,39.8017793775665,-121.848984917938,37,8820.02
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.5242887451821,-121.482176720034,174,16510.77
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7276846902182,-121.840640565195,2,315.88
0e40d707-7e0b-4784-b733-861896224e27,39.7404734635635,-121.839597185826,34,6991.19
09cb0ed0-e47d-416c-8684-561889fc748e,39.7266386286401,-121.801611739493,24,4593.61
1404dddd-568d-46ca-951f-c22c0bd473de,39.8387442433086,-121.597554629895,10,1357.42
eacd1e73-1bd3-4c75-a3f1-2cbeaad14180,39.7235460414616,-121.810949850735,36,8089.07
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5162971029459,-121.549834105363,71,15495.1
0e40d707-7e0b-4784-b733-861896224e27,39.73515464277,-121.841582020615,37,7853.66
795efe17-6ac1-493a-a6f8-c755fd9d9078,39.7681391100966,-121.829400767648,36,9465.45
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.7602185464036,-121.606368369244,231,28462.61
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8156463990001,-121.581128780909,41,5267.43
a061b7c9-a982-4126-a947-0545122b74f0,39.7596110260255,-121.606588310396,128,31010.18
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7995960592983,-121.583443527427,241,26606.72
0e40d707-7e0b-4784-b733-861896224e27,39.7575940047261,-121.838602086222,6,1309.52
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8488306909103,-121.603191292476,89,10548.09
56600f76-e3f1-4641-88b5-7d5034aa571b,39.7272381023907,-121.846650054851,40,6413
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8147451767173,-121.601466631977,190,21635.02
fcfa48d8-d759-47e3-bd17-3d7937303290,39.5078575317775,-121.551963779447,70,42139.76
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.3649386981093,-121.703696352464,82,37061.34
a6a96cb4-b761-4e23-b4fe-97a1ef758654,39.7403272831635,-121.799891102308,33,7677.15
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8004382729792,-121.580855195573,138,31403.83
fcfa48d8-d759-47e3-bd17-3d7937303290,39.7202388775491,-121.801575529669,24,6509.43
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.4999061226789,-121.5715372009,19,2833.14
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8018370450638,-121.57946849343,190,23048.42
eacd1e73-1bd3-4c75-a3f1-2cbeaad14180,39.7205982935785,-121.80781434821,34,7655.51
d6ddc702-4047-4f91-abcd-ad9fe1e400df,39.7652195254099,-121.858608684457,20,5103.52
fe693bb8-ad93-4b61-9adb-c41827a61920,39.4341973623155,-121.576854680589,47,15797.02
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.731241299584,-121.679733495696,21,6043.16
7af1278e-ec92-4d55-b4fd-a0d3190aabb0,39.7228580548083,-121.820199449074,105,31284.98
0d584d8a-89cd-48b1-990d-bbf180a892d5,39.3669691304546,-121.69155130932,79,35987.04
c7d1e69b-3a5f-410b-9d03-16707a8cbbd6,39.755774125801,-121.851968875645,26,4350.31
136f0114-9e2e-4a6e-9624-27eaa3c758ac,39.5210137677797,-121.55435899224,49,37810.22
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5041171910833,-121.523522974463,24,4081.15
56600f76-e3f1-4641-88b5-7d5034aa571b,39.7333991368651,-121.85273330526,31,5230.34
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.811847049704,-121.579165403793,177,21914.45
8d97e10e-b4dc-4e3c-abae-faa93024d619,39.5304698962253,-121.568185780536,58,37594.61
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7563333664139,-121.625909604186,101,24228.76
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.7731776400314,-121.610979086815,112,26593.63
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8431189264726,-121.598095095044,174,38132.39
198c5e1d-9ecc-4c83-ae51-8a8dd70ac89d,39.7294656771103,-121.685557912919,26,6663.22
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.7446295466798,-121.6496230155,84,21207.69
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.798478919177,-121.584710871262,199,23655.12
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8220260335223,-121.594066416864,176,35681.33
90dd1f4e-d268-4bbe-a6ad-0e5ef89135a3,39.5139716275914,-121.555359456263,71,42531.93
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8190112304098,-121.592414176012,58,6919.11
b0ba2fa3-6eaf-42cb-9911-de9c7d1f66ea,39.8538638564267,-121.607771164642,193,40940.53
b0ce437c-cbf7-43e4-a7e5-af00b9d50006,39.8523993702173,-121.6007424355,206,40147.5
a061b7c9-a982-4126-a947-0545122b74f0,39.7282533185633,-121.839638760068,3,420.07
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.7321264286116,-121.813858706585,56,37935.1
00a995e2-737b-4755-ab14-4d39b63a9763,39.7273024754108,-121.806486654668,54,38052.37
69fc44c8-fcb1-4089-b1ea-0b466b672caa,39.760961518345,-121.849259844378,6,472.64
eacd1e73-1bd3-4c75-a3f1-2cbeaad14180,39.7220037711861,-121.821061779324,44,9172.3
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8135945089814,-121.586297397989,54,6560.14
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.712640178957,-121.776172326575,323,50159.4
a061b7c9-a982-4126-a947-0545122b74f0,39.746397122526,-121.64408291245,89,21741.26
54a78abd-2c84-4d23-a717-20564082d91f,39.7284236388459,-121.843100151008,73,10737.72
15509f20-68de-4d4e-9b0a-3630902dc958,39.5053443017807,-121.547831836214,16,2961.17
ed1f1788-4731-4215-a74c-1d0155791447,39.7313727278336,-121.860145590314,15,2352.68
fe693bb8-ad93-4b61-9adb-c41827a61920,39.3893333905538,-121.716113639838,76,38644.6
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.7022211374176,-121.769186512779,318,48827.32
53960092-ceb5-4892-b747-5a7cf3ae42a8,39.7459317592342,-121.841191759181,13,2309.86
a061b7c9-a982-4126-a947-0545122b74f0,39.7523704023582,-121.624367333911,136,33243.66
a061b7c9-a982-4126-a947-0545122b74f0,39.7454006818176,-121.648004302264,86,21360.52
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5042432549145,-121.566196922433,13,1966.45
dec6b8cc-1354-44f2-becc-49ba70af0cbf,39.8525147052118,-121.602585113203,104,13081.14
1404dddd-568d-46ca-951f-c22c0bd473de,39.745951875803,-121.641167351077,118,19490.7
378658c7-d621-49d3-a536-be3549c73c51,39.4922832842042,-121.549763026819,85,39808.53
7eb06e28-39c2-4bd3-b1dd-c1009af1b5d3,39.503822148074,-121.501746118173,66,6620.07
1160e7f5-83e7-4a33-809e-ad8e686a4830,39.7738964720903,-121.844044288638,4,517.61
fcfa48d8-d759-47e3-bd17-3d7937303290,39.5366845748833,-121.584422533776,41,35929.02
cd6ba7ba-af8d-4dee-be57-99f83bb203da,39.5055159631679,-121.51833289971,28,4553.95
212cd3eb-1c3a-4e8d-8718-64d7bdf01fe6,39.6712791723775,-121.802451270965,54,50000.69
09cb0ed0-e47d-416c-8684-561889fc748e,39.74661169926,-121.645330139716,74,21638.34
0e40d707-7e0b-4784-b733-861896224e27,39.7504673749487,-121.825094480818,28,5314.75
a061b7c9-a982-4126-a947-0545122b74f0,39.7039498212308,-121.77123303838,47,9090.14
f6593b91-29f1-4874-83d7-c74fb9705ac3,39.5319169480751,-121.580004935265,26,6484.94
efafb3d4-d49e-4af7-84c5-7fa56050c337,39.8342730006142,-121.59713486416,70,8749.96
44bdccdb-8f88-42a9-ae82-b11fccd1ddc8,39.7290164070735,-121.848594656503,25,3955.32
00714925-950e-42d8-8c4e-7c06b7206a17,39.7620116032369,-121.843503823489,9,5260.83
f3b7d3c1-ecf4-4b54-8dfe-386a768fe65b,39.5053671005587,-121.547815742959,1,143.78
e49f761f-c3a8-4c3d-a114-b2c5f4b37916,39.6459792343366,-121.800054717067,28,11429.75
